,fips,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25
0,42127.0,3.81611,3.609727,3.431395,3.259898,3.873845,4.180497,3.84685,3.686389,3.69267,3.480009,3.362789,3.902909,4.720603,4.379892,4.112373,3.956017,3.761504,3.671233,3.98916,4.525927,4.182521,4.044427,3.834702,3.589984,3.293213,3.374564,3.560015,3.035935,2.822625,2.46269,2.257244,2.177515,2.410303,2.609027,2.497155,2.455425,2.277433,2.254901,2.093483,2.312543,3.228059,2.927298,2.711526,2.486151,2.230616,2.007166,2.364871,2.742979
0,42129.0,3.81611,3.609727,3.431395,3.259898,3.873845,4.180497,3.84685,3.686389,3.69267,3.480009,3.362789,3.902909,4.720603,4.379892,4.112373,3.956017,3.761504,3.671233,3.98916,4.525927,4.182521,4.044427,3.834702,3.589984,3.293213,3.374564,3.560015,3.035935,2.822625,2.46269,2.257244,2.177515,2.410303,2.609027,2.497155,2.455425,2.277433,2.254901,2.093483,2.312543,3.228059,2.927298,2.711526,2.486151,2.230616,2.007166,2.364871,2.742979
0,42131.0,3.81611,3.609727,3.431395,3.259898,3.873845,4.180497,3.84685,3.686389,3.69267,3.480009,3.362789,3.902909,4.720603,4.379892,4.112373,3.956017,3.761504,3.671233,3.98916,4.525927,4.182521,4.044427,3.834702,3.589984,3.293213,3.374564,3.560015,3.035935,2.822625,2.46269,2.257244,2.177515,2.410303,2.609027,2.497155,2.455425,2.277433,2.254901,2.093483,2.312543,3.228059,2.927298,2.711526,2.486151,2.230616,2.007166,2.364871,2.742979
0,42133.0,3.81611,3.609727,3.431395,3.259898,3.873845,4.180497,3.84685,3.686389,3.69267,3.480009,3.362789,3.902909,4.720603,4.379892,4.112373,3.956017,3.761504,3.671233,3.98916,4.525927,4.182521,4.044427,3.834702,3.589984,3.293213,3.374564,3.560015,3.035935,2.822625,2.46269,2.257244,2.177515,2.410303,2.609027,2.497155,2.455425,2.277433,2.254901,2.093483,2.312543,3.228059,2.927298,2.711526,2.486151,2.230616,2.007166,2.364871,2.742979
0,34001.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34003.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34005.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34007.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34009.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34011.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34013.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34015.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34017.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34019.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34021.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34023.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34025.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34027.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34029.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34031.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34033.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34035.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34037.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34039.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,34041.0,9.094045,8.671171,8.331248,8.296062,9.553803,9.962426,9.112966,8.675268,8.023343,7.526955,7.339855,8.59802,10.055131,9.450624,8.946029,8.673136,8.563807,8.540485,10.028661,11.99879,11.562539,11.284695,10.86007,10.475328,9.845464,10.895637,13.338061,12.138891,11.040476,10.094604,9.242706,8.656075,8.814022,11.494257,10.551924,9.907866,9.184763,8.867433,8.526156,8.916206,9.615257,7.851656,6.25498,4.941427,3.860312,3.012831,2.388855,1.976292
0,26001.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26003.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26005.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26007.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26009.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26011.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26013.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26015.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26017.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26019.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26021.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26023.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26025.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26027.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26029.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26031.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26033.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26035.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26037.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26039.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26041.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26043.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26045.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26047.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26049.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26051.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26053.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26055.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26057.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
0,26059.0,6.099913,5.478443,4.869206,4.550275,5.084236,5.646182,5.049541,4.462483,3.860319,3.610574,3.732434,5.217608,6.626925,6.091597,6.059178,5.666819,5.563502,5.352898,7.653539,8.727279,8.158339,7.523949,6.862787,6.222366,5.72331,7.174534,7.253666,6.450784,5.649511,4.954861,4.462132,4.124421,4.803901,4.818349,3.964816,3.411128,2.893533,2.36028,1.982087,2.953499,3.861583,3.368163,2.953532,2.604843,2.312623,2.019397,1.855149,1.787211
